fuente,archivo,columna,valor_original,frecuencia,motivo
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1976 in Ipswich, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1977,13,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1977 in Bournemouth, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1977 in Bruxelles (Brussels), Région de Bruxelles-Capitale (BEL)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1977 in Graz, Steiermark (AUT)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1977 in Melbourne, Victoria (AUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1977 in Ottawa, Ontario (CAN)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1977 in Warwick, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1978,9,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1978 in Athina (Athens), Attiki (GRE)",2,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1978 in Brent, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1978 in Klagenfurt, Kärnten (AUT)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1978 in Leeds, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1978 in Río Cuarto, Córdoba (ARG)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1978 in Santiago, Santiago Metropolitan (CHI)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1979,6,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1979 in ? (BER),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1979 in ? (PAN),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1979 in ?, Surrey (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1979 in Chichester, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1979 in Coventry, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1980,15,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1980 in ? (ARG),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1980 in Alt St. Johann, Sankt Gallen (SUI)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1980 in Athina (Athens), Attiki (GRE)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1980 in Ealing, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1980 in Glasgow, Scotland (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1980 in Hendon, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1980 in Lviv, Lviv (UKR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1980 in Northampton, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1980 in Praha (Prague), Hlavní město Praha (CZE)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1980 in Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh (VIE)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1981,1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1981 in ? (GER),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1981 in ?, New York (USA)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1981 in Brent, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1981 in Ixelles, Région de Bruxelles-Capitale (BEL)",2,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1981 in Warszawa (Warsaw), Mazowieckie (POL)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1982,7,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1982 in Budapest, Budapest (HUN)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1982 in Derby, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1982 in Genève (Geneva), Genève (SUI)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1982 in Newton Mearns, Scotland (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1983,12,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1983 in ? (AUS),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1983 in Barnet, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1983 in Melbourne, Victoria (AUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1983 in Oberaargau, Bern (SUI)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1983 in South Melbourne, Victoria (AUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1983 in Stourbridge, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1983 in İstanbul, İstanbul (TUR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1984,13,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1984 in ? (ESP),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1984 in ?, Savoie (FRA)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1984 in Douglas, Isle of Man (IOM)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1984 in Kew, Victoria (AUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1985,4,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1985 in ? (UGA),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1985 in Dundas, Ontario (CAN)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1985 in Southampton, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1985 in Swindon, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1986,9,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1986 in Penzance, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1987,16,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1987 in ? (GER),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1987 in Casablanca, Casablanca-Settat (MAR)",2,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1987 in Palma de Mallorca, Islas Baleares (ESP)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1987 in İstanbul, İstanbul (TUR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1988,8,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1988 in ? (ISR),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1988 in ? (PER),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1988 in Antwerpen (Antwerp), Antwerpen (BEL)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1988 in Leominster, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1988 in Spetses, Attiki (GRE)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1988 in St. Petersburg, St. Petersburg (RUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1988 in Wilrijk, Antwerpen, Antwerpen (BEL)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1989,9,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1989 in ? (CAN),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1989 in Aix-en-Provence, Bouches-du-Rhône (FRA)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1989 in Bern, Bern (SUI)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1989 in Montevideo, Montevideo (URU)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1989 in Moskva (Moscow), Moskva (RUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1989 in Toulon, Var (FRA)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1990,19,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1990 in Beograd (Belgrade), Beograd (SRB)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1990 in Buenos Aires, Ciudad Autónoma de Buenos Aires (ARG)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1990 in Cluj-Napoca, Cluj (ROU)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1990 in Johnstone, Scotland (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1990 in St. Petersburg, St. Petersburg (RUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1990 in Zürich, Zürich (SUI)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1991,12,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1991 in Arosa, Graubünden (SUI)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1991 in Brisbane, Queensland (AUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1991 in Craiova, Dolj (ROU)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1991 in Hamburg, Hamburg (GER)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1991 in Mogadishu, Banaadir (SOM)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1991 in Tranent, Scotland (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1991 in Yamagata, Yamagata (JPN)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1992,17,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1992 in Blackburn, England (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1992 in Brisbane, Queensland (AUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1992 in Firenze, Firenze (ITA)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1992 in Krasnodar, Krasnodar Kray (RUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1993,12,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1993 in ? (TPE),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1993 in Abakan, Respublika Khakasiya (RUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1993 in Ettingen, Basel-Landschaft (SUI)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1993 in Haymarket, Scotland (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1993 in Napoli, Napoli (ITA)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1993 in Rīga, Rīga (LAT)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1993 in St. Petersburg, St. Petersburg (RUS)",2,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1993 in Vironos, Attiki (GRE)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1994,14,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1994 in ? (TPE),1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1994 in Düzce, Düzce (TUR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1994 in Edinburgh, Scotland (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1994 in Inverness, Scotland (GBR)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1994 in Saint-Imier, Bern (SUI)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1994 in Sofia, Sofia Grad (BUL)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1994 in Sredneuralsk, Sverdlovsk (RUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1994 in Wien (Vienna), Wien (AUT)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,"1994 in Yekaterinburg, Sverdlovsk (RUS)",1,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
fuente1,data/raw/fuente1/raw/bios.csv,Died,1995,18,Fecha parcial: solo contiene año; se conserva sin inventar día ni mes.
