fila_origen,year,season,event,disciplina_asignada,candidatos,estado,criterio
308409,2022,Winter,"Slalom, Women (Olympic)",Alpine Skiing (Skiing),"{""Alpine Skiing (Skiing)"":72}",RESOLVED,misma edición y evento; todas las demás filas informadas coinciden en una única disciplina
