clave_logica_pre,filas,extras_duplicados_preexistentes,id_atleta,id_edicion,id_evento_original,id_noc,equipo,medalla,ids_participacion,componentes_safe_relacionados
156628|14|2003|94|Hungary|,2,1,156628,14,2003,94,Hungary,,386232;642106,
156629|10|2015|94|Hungary|,2,1,156629,10,2015,94,Hungary,,386233;642107,
112823|47|2024|85|Greece|,2,1,112823,47,2024,85,Greece,,386235;642109,
121122|50|2268|73|France|,2,1,121122,50,2268,73,France,,386237;642110,
61670|30|2387|85|Greece|,2,1,61670,30,2387,85,Greece,,386239;642111,
55486|34|2333|85|Greece|,2,1,55486,34,2333,85,Greece,,386240;642112,
14368|16|2189|197|Switzerland|,2,1,14368,16,2189,197,Switzerland,,386246;642113,
156630|50|2083|197|Switzerland|,2,1,156630,50,2083,197,Switzerland,,386247;642114,
24106|26|1902|34|Bulgaria|Silver,2,1,24106,26,1902,34,Bulgaria,Silver,386249;642116,EV500064
56993|36|2053|34|Bulgaria|Silver,2,1,56993,36,2053,34,Bulgaria,Silver,386250;642117,
123974|50|2144|14|Australia|,2,1,123974,50,2144,14,Australia,,386252;642119,
110380|47|1974|14|Australia|,2,1,110380,47,1974,14,Australia,,386253;642120,
106804|45|2119|78|Great Britain|,2,1,106804,45,2119,78,Great Britain,,386256;642123,
87726|43|2139|176|South Africa|,2,1,87726,43,2139,176,South Africa,,386284;642145,
156633|43|2408|57|Czech Republic|,2,1,156633,43,2408,57,Czech Republic,,386293;642152,
7262|34|1900|31|Brazil|,2,1,7262,34,1900,31,Brazil,,386294;642153,EV500040
20254|16|2019|223|United States|,2,1,20254,16,2019,223,United States,,386298;642157,EV500015
75233|7|2123|197|Switzerland|,2,1,75233,7,2123,197,Switzerland,,386300;642159,
57944|6|2179|83|Germany|Silver,2,1,57944,6,2179,83,Germany,Silver,386302;642161,
69268|32|2016|80|East Germany|,2,1,69268,32,2016,80,East Germany,,386303;642162,
156635|14|2188|15|Austria|,2,1,156635,14,2188,15,Austria,,386304;642163,
56890|6|2035|21|Belgium|,2,1,56890,6,2035,21,Belgium,,386306;642168,
3589|34|1968|74|West Germany|,2,1,3589,34,1968,74,West Germany,,386307;642169,
3590|34|2073|74|West Germany|,2,1,3590,34,2073,74,West Germany,,386308;642170,
28171|28|2112|73|France|,2,1,28171,28,2112,73,France,,386309;642171,
22107|36|1956|74|West Germany|,2,1,22107,36,1956,74,West Germany,,386316;642177,
9222|41|2136|38|Canada|,2,1,9222,41,2136,38,Canada,,386320;642181,
82738|43|2097|38|Canada|,2,1,82738,43,2097,38,Canada,,386321;642182,
14372|12|2101|58|Denmark|,2,1,14372,12,2101,58,Denmark,,386326;642185,
45107|41|2068|21|Belgium|,2,1,45107,41,2068,21,Belgium,,386328;642187,
45603|38|1951|38|Canada|,2,1,45603,38,1951,38,Canada,,386335;642194,
123085|50|1948|83|Germany|,2,1,123085,50,1948,83,Germany,,386337;642196,
61672|34|2239|74|West Germany|,2,1,61672,34,2239,74,West Germany,,386339;642198,
93906|43|2024|109|Kazakhstan|,2,1,93906,43,2024,109,Kazakhstan,,386340;642199,
35682|30|2011|34|Bulgaria|,2,1,35682,30,2011,34,Bulgaria,,386341;642200,
37393|41|2144|83|Germany|,2,1,37393,41,2144,83,Germany,,386342;642201,
156636|26|2278|80|East Germany|,2,1,156636,26,2278,80,East Germany,,386343;642202,
131373|54|1974|83|Germany|,2,1,131373,54,1974,83,Germany,,386347;642206,
6150|28|1900|74|West Germany|,2,1,6150,28,1900,74,West Germany,,386349;642208,EV500040
156638|30|2018|167|Poland|,2,1,156638,30,2018,167,Poland,,386357;642215,
61673|34|2243|38|Canada|,2,1,61673,34,2243,38,Canada,,386358;642216,
110386|47|1974|150|Netherlands|,2,1,110386,47,1974,150,Netherlands,,386359;642217,
58505|16|2051|104|Italy|,2,1,58505,16,2051,104,Italy,,386362;642220,
75131|26|2003|196|Sudan|,2,1,75131,26,2003,196,Sudan,,386364;642222,
156640|38|2087|83|Germany|,2,1,156640,38,2087,83,Germany,,386366;642224,
66896|32|1967|69|Ethiopia|,2,1,66896,32,1967,69,Ethiopia,,386368;642226,
123896|50|2130|157|New Zealand|,2,1,123896,50,2130,157,New Zealand,,386369;642227,
156642|22|1974|73|France|,2,1,156642,22,1974,73,France,,386372;642230,
121647|50|2066|69|Ethiopia|,2,1,121647,50,2066,69,Ethiopia,,386382;642234,
113138|47|2129|34|Bulgaria|,2,1,113138,47,2129,34,Bulgaria,,386384;642236,
56994|38|2103|34|Bulgaria|Silver,2,1,56994,38,2103,34,Bulgaria,Silver,386386;642237,
129400|54|2370|223|United States|,2,1,129400,54,2370,223,United States,,386392;642239,
14375|22|1974|21|Belgium|,2,1,14375,22,1974,21,Belgium,,386400;642247,
22108|24|1957|83|Germany|,2,1,22108,24,1957,83,Germany,,386408;642254,
103413|45|1945|21|Belgium|,2,1,103413,45,1945,21,Belgium,,386412;642258,
103920|45|1911|21|Belgium|,2,1,103920,45,1911,21,Belgium,,386413;642259,
21112|7|1956|21|Belgium|,2,1,21112,7,1956,21,Belgium,,386421;642267,
156646|18|2000|42|Chile|,2,1,156646,18,2000,42,Chile,,386427;642271,
42211|41|2055|83|Germany|,2,1,42211,41,2055,83,Germany,,386429;642273,
56729|41|2103|11|Armenia|,2,1,56729,41,2103,11,Armenia,,386434;642278,
33514|41|1979|11|Armenia|,2,1,33514,41,1979,11,Armenia,,386437;642281,
4998|41|1991|11|Armenia|,2,1,4998,41,1991,11,Armenia,,386438;642282,
115062|47|2050|11|Armenia|,2,1,115062,47,2050,11,Armenia,,386440;642284,
112777|47|1944|223|United States|,2,1,112777,47,1944,223,United States,,386444;642288,EV500065
156647|34|1955|74|West Germany|,2,1,156647,34,1955,74,West Germany,,386445;642289,
47461|18|1983|83|Germany|,2,1,47461,18,1983,83,Germany,,386449;642293,
14376|38|1974|69|Ethiopia|,2,1,14376,38,1974,69,Ethiopia,,386453;642295,
14377|20|1974|73|France|Silver,2,1,14377,20,1974,73,France,Silver,386456;642297,
74659|20|2199|176|South Africa|,2,1,74659,20,2199,176,South Africa,,386458;642299,
10905|22|1985|221|Soviet Union|Gold,2,1,10905,22,1985,221,Soviet Union,Gold,386461;642302,
66857|38|2002|69|Ethiopia|,2,1,66857,38,2002,69,Ethiopia,,386463;642304,
122422|50|2095|213|Tunisia|,2,1,122422,50,2095,213,Tunisia,,386464;642305,
58348|36|2051|98|Iran|,2,1,58348,36,2051,98,Iran,,386465;642306,
124824|50|2006|203|Tanzania|,2,1,124824,50,2006,203,Tanzania,,386466;642307,
131668|54|2036|98|Iran|,2,1,131668,54,2036,98,Iran,,386468;642309,EV500132
63779|41|2003|1|Afghanistan|,2,1,63779,41,2003,1,Afghanistan,,386472;642312,
128582|54|2145|150|Netherlands|,2,1,128582,54,2145,150,Netherlands,,386473;642313,
131667|54|2036|98|Iran|,2,1,131667,54,2036,98,Iran,,386475;642315,EV500132
41528|18|1965|63|Egypt|,2,1,41528,18,1965,63,Egypt,,386478;642317,
131653|54|2016|98|Iran|,2,1,131653,54,2016,98,Iran,,386479;642318,
72484|32|2016|116|Kuwait|,2,1,72484,32,2016,116,Kuwait,,386480;642319,
22688|34|2004|116|Kuwait|,2,1,22688,34,2004,116,Kuwait,,386481;642320,
14379|38|1974|98|Iran|,2,1,14379,38,1974,98,Iran,,386482;642321,
52709|41|2036|213|Tunisia|,2,1,52709,41,2036,213,Tunisia,,386485;642324,EV500132
133185|54|2362|213|Tunisia|,2,1,133185,54,2362,213,Tunisia,,386494;642331,
124901|50|1987|213|Tunisia|,2,1,124901,50,1987,213,Tunisia,,386495;642332,EV500096
50261|36|2078|213|Tunisia|,2,1,50261,36,2078,213,Tunisia,,386496;642333,
53344|16|1942|63|Egypt|,2,1,53344,16,1942,63,Egypt,,386500;642337,
52710|36|2036|213|Tunisia|,2,1,52710,36,2036,213,Tunisia,,386502;642339,EV500132
107157|45|2041|130|Morocco|,2,1,107157,45,2041,130,Morocco,,386503;642340,
51617|38|2036|5|Algeria|,2,1,51617,38,2036,5,Algeria,,386508;642345,EV500132
120871|50|2340|98|Iran|Bronze,2,1,120871,50,2340,98,Iran,Bronze,386509;642346,
120877|50|2003|98|Iran|,2,1,120877,50,2003,98,Iran,,386511;642348,
120884|50|2010|98|Iran|,2,1,120884,50,2010,98,Iran,,386513;642350,
25656|30|1902|98|Iran|,2,1,25656,30,1902,98,Iran,,386517;642354,EV500064
93234|43|2075|96|India|,2,1,93234,43,2075,96,India,,386518;642355,
50262|34|2193|213|Tunisia|,2,1,50262,34,2193,213,Tunisia,,386519;642356,
3906|22|1968|98|Iran|,2,1,3906,22,1968,98,Iran,,386526;642363,
102604|45|2017|11|Armenia|,2,1,102604,45,2017,11,Armenia,,386527;642364,
14381|41|1974|11|Armenia|,2,1,14381,41,1974,11,Armenia,,386528;642365,
103928|45|1911|11|Armenia|,2,1,103928,45,1911,11,Armenia,,386529;642366,
8458|36|1991|221|Soviet Union|,2,1,8458,36,1991,221,Soviet Union,,386530;642367,
42538|30|2001|98|Iran|,2,1,42538,30,2001,98,Iran,,386535;642371,
116848|47|2005|63|Egypt|,2,1,116848,47,2005,63,Egypt,,386536;642372,
119875|50|2066|65|Eritrea|,2,1,119875,50,2066,65,Eritrea,,386537;642373,
130868|54|2041|65|Eritrea|,2,1,130868,54,2041,65,Eritrea,,386538;642374,
14383|24|1974|69|Ethiopia|,2,1,14383,24,1974,69,Ethiopia,,386539;642375,
47958|36|2084|99|Ireland|,2,1,47958,36,2084,99,Ireland,,386560;642380,
121481|50|2009|87|Guatemala|,2,1,121481,50,2009,87,Guatemala,,386565;642385,
59360|20|2051|175|Romania|,2,1,59360,20,2051,175,Romania,,386568;642386,
156658|45|1968|175|Romania|Bronze,2,1,156658,45,1968,175,Romania,Bronze,386570;642388,
34743|38|2009|175|Romania|,2,1,34743,38,2009,175,Romania,,386572;642390,
39252|36|2107|175|Romania|Silver,2,1,39252,36,2107,175,Romania,Silver,386573;642391,
156660|47|2067|175|Romania|,2,1,156660,47,2067,175,Romania,,386581;642394,
156662|41|2131|175|Romania|,2,1,156662,41,2131,175,Romania,,386583;642396,
7873|22|1991|175|Romania|,2,1,7873,22,1991,175,Romania,,386584;642397,
30705|28|1920|175|Romania|,2,1,30705,28,1920,175,Romania,,386592;642402,
31317|41|1987|5|Algeria|,2,1,31317,41,1987,5,Algeria,,386601;642411,EV500096
29520|18|1920|63|Egypt|,2,1,29520,18,1920,63,Egypt,,386612;642420,
30706|36|1920|175|Romania|,2,1,30706,36,1920,175,Romania,,386621;642429,
67750|8|2041|73|France|,2,1,67750,8,2041,73,France,,386641;642449,
71454|34|2062|104|Italy|,2,1,71454,34,2062,104,Italy,,386642;642450,
156665|28|2123|21|Belgium|,2,1,156665,28,2123,21,Belgium,,386643;642451,
108183|45|2036|213|Tunisia|,2,1,108183,45,2036,213,Tunisia,,386645;642453,EV500132
102911|45|2022|119|Libya|,2,1,102911,45,2022,119,Libya,,386646;642454,
91877|43|1997|104|Italy|,2,1,91877,43,1997,104,Italy,,386648;642455,
38082|12|2056|104|Italy|Bronze,2,1,38082,12,2056,104,Italy,Bronze,386650;642457,
70934|28|1947|98|Iran|,2,1,70934,28,1947,98,Iran,,386652;642459,
38083|18|1997|104|Italy|,2,1,38083,18,1997,104,Italy,,386654;642461,
120009|50|1942|175|Romania|,2,1,120009,50,1942,175,Romania,,386655;642462,
53931|41|1942|104|Italy|Bronze,2,1,53931,41,1942,104,Italy,Bronze,386656;642463,
53932|26|1942|104|Italy|,2,1,53932,26,1942,104,Italy,,386658;642465,
14385|18|1974|104|Italy|,2,1,14385,18,1974,104,Italy,,386661;642468,
30269|7|1921|104|Italy|Gold,2,1,30269,7,1921,104,Italy,Gold,386666;642471,
14386|12|2189|104|Italy|Gold,2,1,14386,12,2189,104,Italy,Gold,386667;642472,
156668|7|1974|104|Italy|,2,1,156668,7,1974,104,Italy,,386670;642481,
74618|28|2018|175|Romania|,2,1,74618,28,2018,175,Romania,,386672;642483,
53933|16|1942|104|Italy|Gold,2,1,53933,16,1942,104,Italy,Gold,386674;642485,
71455|20|2047|104|Italy|,2,1,71455,20,2047,104,Italy,,386675;642486,
114232|47|2042|21|Belgium|,2,1,114232,47,2042,21,Belgium,,386677;642488,
156669|38|2067|175|Romania|,2,1,156669,38,2067,175,Romania,,386678;642489,
51581|41|2171|104|Italy|,2,1,51581,41,2171,104,Italy,,386688;642495,
72772|26|2015|130|Morocco|,2,1,72772,26,2015,130,Morocco,,386689;642496,
48246|41|2250|107|Jordan|,2,1,48246,41,2250,107,Jordan,,386692;642499,
27269|41|1902|213|Tunisia|,2,1,27269,41,1902,213,Tunisia,,386693;642500,EV500064
131666|54|2036|98|Iran|,2,1,131666,54,2036,98,Iran,,386694;642501,EV500132
58351|38|1970|98|Iran|,2,1,58351,38,1970,98,Iran,,386695;642502,
33515|41|1990|98|Iran|,2,1,33515,41,1990,98,Iran,,386696;642503,
111502|47|2207|98|Iran|,2,1,111502,47,2207,98,Iran,,386697;642504,
110252|47|1902|45|Cameroon|,2,1,110252,47,1902,45,Cameroon,,386698;642505,EV500064
35422|30|2056|21|Belgium|,2,1,35422,30,2056,21,Belgium,,386699;642506,
25658|28|1902|98|Iran|,2,1,25658,28,1902,98,Iran,,386700;642507,EV500064
110961|47|2234|98|Iran|,2,1,110961,47,2234,98,Iran,,386701;642508,
58352|26|2093|98|Iran|,2,1,58352,26,2093,98,Iran,,386702;642509,
281|36|2180|96|India|,2,1,281,36,2180,96,India,,386704;642511,
70829|18|1911|96|India|,2,1,70829,18,1911,96,India,,386707;642514,
120555|50|2180|96|India|,2,1,120555,50,2180,96,India,,386712;642519,
76380|41|2218|213|Tunisia|,2,1,76380,41,2218,213,Tunisia,,386714;642521,
23706|32|1902|5|Algeria|,2,1,23706,32,1902,5,Algeria,,386720;642527,EV500064
113143|47|2316|213|Tunisia|,2,1,113143,47,2316,213,Tunisia,,386721;642528,
113440|47|1911|164|Palestine|,2,1,113440,47,1911,164,Palestine,,386724;642531,
7382|32|2008|1|Afghanistan|,2,1,7382,32,2008,1,Afghanistan,,386726;642533,
121492|50|1900|213|Tunisia|,2,1,121492,50,1900,213,Tunisia,,386727;642534,EV500040
110244|47|1902|113|South Korea|,2,1,110244,47,1902,113,South Korea,,386729;642536,EV500064
42653|14|1964|104|Italy|,2,1,42653,14,1964,104,Italy,,386735;642541,
14390|32|1974|104|Italy|,2,1,14390,32,1974,104,Italy,,386742;642542,
156675|7|1902|104|Italy|,2,1,156675,7,1902,104,Italy,,386744;642544,EV500064
86408|43|2000|104|Italy|,2,1,86408,43,2000,104,Italy,,386745;642545,
120341|50|1942|104|Italy|Silver,2,1,120341,50,1942,104,Italy,Silver,386746;642546,
103025|45|2030|85|Greece|,2,1,103025,45,2030,85,Greece,,386754;642554,
156677|22|1902|73|France|,2,1,156677,22,1902,73,France,,386755;642555,EV500064
48174|36|2007|104|Italy|,2,1,48174,36,2007,104,Italy,,386756;642556,
55733|8|2050|104|Italy|,2,1,55733,8,2050,104,Italy,,386760;642560,
126648|54|2138|14|Australia|,2,1,126648,54,2138,14,Australia,,386761;642561,
3215|38|2106|223|United States|,2,1,3215,38,2106,223,United States,,386762;642562,
43724|7|2423|197|Switzerland|Bronze,2,1,43724,7,2423,197,Switzerland,Bronze,386763;642563,
106461|45|2256|104|Italy|,2,1,106461,45,2256,104,Italy,,386765;642565,
58279|22|2103|96|India|,2,1,58279,22,2103,96,India,,386766;642566,
129732|54|1902|10|Argentina|,2,1,129732,54,1902,10,Argentina,,386779;642579,EV500064
89786|43|1974|197|Switzerland|,2,1,89786,43,1974,197,Switzerland,,386780;642580,
52077|36|2036|104|Italy|,2,1,52077,36,2036,104,Italy,,386781;642581,EV500132
38084|24|1997|104|Italy|,2,1,38084,24,1997,104,Italy,,386786;642586,
156680|45|2036|10|Argentina|,2,1,156680,45,2036,10,Argentina,,386787;642587,EV500132
79611|3|2041|85|Greece|,2,1,79611,3,2041,85,Greece,,386794;642594,
7346|41|1900|85|Greece|,2,1,7346,41,1900,85,Greece,,386795;642595,EV500040
71457|24|1966|104|Italy|,2,1,71457,24,1966,104,Italy,,386798;642597,
86285|43|2066|85|Greece|,2,1,86285,43,2066,85,Greece,,386799;642598,
131835|54|2036|104|Italy|Silver,2,1,131835,54,2036,104,Italy,Silver,386800;642599,EV500132
71458|22|2047|104|Italy|,2,1,71458,22,2047,104,Italy,,386812;642611,
3708|28|1989|85|Greece|,2,1,3708,28,1989,85,Greece,,386815;642613,
53695|32|1942|85|Greece|,2,1,53695,32,1942,85,Greece,,386816;642614,
118338|34|1942|85|Greece|,2,1,118338,34,1942,85,Greece,,386820;642618,
89202|43|1989|85|Greece|,2,1,89202,43,1989,85,Greece,,386822;642619,
114525|47|2007|85|Greece|,2,1,114525,47,2007,85,Greece,,386823;642620,
53696|32|1942|85|Greece|,2,1,53696,32,1942,85,Greece,,386824;642621,
107482|45|1902|85|Greece|,2,1,107482,45,1902,85,Greece,,386825;642622,EV500064
156685|10|2113|104|Italy|Silver,2,1,156685,10,2113,104,Italy,Silver,386826;642623,
4106|41|2008|104|Italy|,2,1,4106,41,2008,104,Italy,,386827;642624,
130226|54|2255|31|Brazil|,2,1,130226,54,2255,31,Brazil,,386828;642625,
61674|28|1943|85|Greece|,2,1,61674,28,1943,85,Greece,,386829;642626,
43675|32|2288|189|San Marino|,2,1,43675,32,2288,189,San Marino,,386830;642627,
42654|32|1993|104|Italy|,2,1,42654,32,1993,104,Italy,,386832;642629,
123324|50|2130|85|Greece|,2,1,123324,50,2130,85,Greece,,386836;642632,
130227|54|1945|31|Brazil|,2,1,130227,54,1945,31,Brazil,,386837;642633,
156686|14|1900|104|Italy|,2,1,156686,14,1900,104,Italy,,386838;642634,EV500040
156687|36|1955|38|Canada|,2,1,156687,36,1955,38,Canada,,386839;642635,
70355|16|1928|85|Greece|,2,1,70355,16,1928,85,Greece,,386842;642638,
101702|45|1954|85|Greece|,2,1,101702,45,1954,85,Greece,,386845;642641,EV500081
1256|14|2010|42|Chile|,2,1,1256,14,2010,42,Chile,,386846;642642,
28495|10|2113|104|Italy|Silver,2,1,28495,10,2113,104,Italy,Silver,386847;642643,
122626|50|2155|85|Greece|Bronze,2,1,122626,50,2155,85,Greece,Bronze,386848;642644,
50258|41|2307|212|Trinidad and Tobago|,2,1,50258,41,2307,212,Trinidad and Tobago,,386856;642652,
14392|24|2101|212|Trinidad and Tobago|,2,1,14392,24,2101,212,Trinidad and Tobago,,386865;642656,
122298|50|2085|78|Great Britain|,2,1,122298,50,2085,78,Great Britain,,386869;642660,
121023|50|2138|78|Great Britain|Silver,2,1,121023,50,2138,78,Great Britain,Silver,386870;642661,
38886|24|1997|157|New Zealand|,2,1,38886,24,1997,157,New Zealand,,386871;642662,
73741|38|1946|157|New Zealand|,2,1,73741,38,1946,157,New Zealand,,386874;642665,
156690|41|2334|38|Canada|,2,1,156690,41,2334,38,Canada,,386882;642670,
156693|32|1947|94|Hungary|,2,1,156693,32,1947,94,Hungary,,386894;642680,
86409|43|1946|104|Italy|,2,1,86409,43,1946,104,Italy,,386895;642681,
92787|43|2078|99|Ireland|,2,1,92787,43,2078,99,Ireland,,386898;642684,
105904|45|2027|99|Ireland|,2,1,105904,45,2027,99,Ireland,,386902;642688,
121728|50|1900|14|Australia|,2,1,121728,50,1900,14,Australia,,386904;642690,EV500040
93|41|2089|78|Great Britain|,2,1,93,41,2089,78,Great Britain,,386905;642691,
1164|30|1989|38|Canada|,2,1,1164,30,1989,38,Canada,,386907;642692,
102278|45|2286|78|Great Britain|,2,1,102278,45,2286,78,Great Britain,,386932;642711,
129984|54|2014|17|Bahamas|,2,1,129984,54,2014,17,Bahamas,,386935;642714,
119981|50|2024|78|Great Britain|,2,1,119981,50,2024,78,Great Britain,,386942;642721,
40741|38|1988|236|Zimbabwe|,2,1,40741,38,1988,236,Zimbabwe,,386944;642723,
68145|34|1969|78|Great Britain|,2,1,68145,34,1969,78,Great Britain,,386950;642729,
10003|26|2338|94|Hungary|Silver,2,1,10003,26,2338,94,Hungary,Silver,386963;642737,
11026|41|2161|223|United States|,2,1,11026,41,2161,223,United States,,386966;642740,
89563|43|2305|223|United States|,2,1,89563,43,2305,223,United States,,386967;642741,
54898|36|1977|34|Bulgaria|Gold,2,1,54898,36,1977,34,Bulgaria,Gold,386969;642743,
35857|30|1997|38|Canada|,2,1,35857,30,1997,38,Canada,,386970;642744,
77861|5|1947|223|United States|,2,1,77861,5,1947,223,United States,,386971;642745,
156695|50|2144|175|Romania|,2,1,156695,50,2144,175,Romania,,386972;642746,
82115|43|1900|126|Lithuania|Bronze,2,1,82115,43,1900,126,Lithuania,Bronze,386975;642748,EV500040
30027|28|1920|74|West Germany|,2,1,30027,28,1920,74,West Germany,,386976;642749,
39418|41|1945|197|Switzerland|Gold,2,1,39418,41,1945,197,Switzerland,Gold,386992;642765,
39419|41|1945|197|Switzerland|Gold,2,1,39419,41,1945,197,Switzerland,Gold,386994;642767,
156696|22|2042|167|Poland|,2,1,156696,22,2042,167,Poland,,386996;642769,
156697|54|1987|167|Poland|,2,1,156697,54,1987,167,Poland,,386998;642771,EV500096
156698|47|2036|167|Poland|,2,1,156698,47,2036,167,Poland,,386999;642772,EV500132
127835|54|2370|83|Germany|,2,1,127835,54,2370,83,Germany,,387000;642773,
61675|7|2479|155|Mosk II|Gold,2,1,61675,7,2479,155,Mosk II,Gold,387001;642774,
69269|28|1928|80|East Germany|,2,1,69269,28,1928,80,East Germany,,387002;642775,
3591|34|2008|74|West Germany|,2,1,3591,34,2008,74,West Germany,,387004;642777,
14393|22|2151|83|Germany|Silver,2,1,14393,22,2151,83,Germany,Silver,387007;642780,
69729|24|2014|83|Germany|,2,1,69729,24,2014,83,Germany,,387008;642781,
69730|34|2042|74|West Germany|,2,1,69730,34,2042,74,West Germany,,387010;642783,
77862|5|2097|223|United States|Silver,2,1,77862,5,2097,223,United States,Silver,387012;642785,
94185|43|2306|104|Italy|,2,1,94185,43,2306,104,Italy,,387018;642789,
23167|28|1956|197|Switzerland|,2,1,23167,28,1956,197,Switzerland,,387024;642790,
129152|54|2038|197|Switzerland|,2,1,129152,54,2038,197,Switzerland,,387030;642796,
104432|45|2002|69|Ethiopia|,2,1,104432,45,2002,69,Ethiopia,,387032;642798,
108238|45|2024|104|Italy|Gold,2,1,108238,45,2024,104,Italy,Gold,387033;642799,
123756|50|2291|15|Austria|,2,1,123756,50,2291,15,Austria,,387036;642802,
110499|47|2060|73|France|,2,1,110499,47,2060,73,France,,387044;642807,
156702|38|2308|38|Canada|,2,1,156702,38,2308,38,Canada,,387046;642809,
35560|26|2012|31|Brazil|,2,1,35560,26,2012,31,Brazil,,387058;642817,
156705|26|2073|175|Romania|,2,1,156705,26,2073,175,Romania,,387059;642818,
156706|45|2051|85|Greece|,2,1,156706,45,2051,85,Greece,,387060;642819,
129772|54|2077|10|Argentina|,2,1,129772,54,2077,10,Argentina,,387062;642821,
40786|41|2077|10|Argentina|,2,1,40786,41,2077,10,Argentina,,387077;642836,
56159|38|2048|169|North Korea|,2,1,56159,38,2048,169,North Korea,,387080;642839,
101701|24|2018|102|Israel|,2,1,101701,24,2018,102,Israel,,387083;642842,
6153|32|1900|104|Italy|Silver,2,1,6153,32,1900,104,Italy,Silver,387084;642843,EV500040
38085|24|1997|104|Italy|,2,1,38085,24,1997,104,Italy,,387086;642845,
129750|54|2019|10|Argentina|Gold,2,1,129750,54,2019,10,Argentina,Gold,387087;642846,EV500015
14395|7|2352|104|Italy|,2,1,14395,7,2352,104,Italy,,387088;642847,
102067|45|1902|104|Italy|Bronze,2,1,102067,45,1902,104,Italy,Bronze,387089;642848,EV500064
61677|2|2357|73|Femur-18|,2,1,61677,2,2357,73,Femur-18,,387090;642849,
54951|20|1977|38|Canada|,2,1,54951,20,1977,38,Canada,,387094;642852,
32736|34|1987|223|United States|,2,1,32736,34,1987,223,United States,,387099;642857,EV500096
65570|36|1967|38|Canada|,2,1,65570,36,1967,38,Canada,,387103;642861,
46682|14|2045|78|Great Britain|,2,1,46682,14,2045,78,Great Britain,,387111;642867,
111978|47|2330|38|Canada|,2,1,111978,47,2330,38,Canada,,387112;642868,
102681|45|1974|21|Belgium|,2,1,102681,45,1974,21,Belgium,,387113;642869,
41994|16|1963|78|Great Britain|,2,1,41994,16,1963,78,Great Britain,,387118;642874,
61678|7|2479|155|Mosk II|Gold,2,1,61678,7,2479,155,Mosk II,Gold,387119;642875,
3400|32|2008|78|Great Britain|,2,1,3400,32,2008,78,Great Britain,,387121;642876,
9633|41|2334|78|Great Britain|,2,1,9633,41,2334,78,Great Britain,,387123;642878,
45605|16|1914|38|Canada|,2,1,45605,16,1914,38,Canada,,387124;642879,
129925|54|1942|14|Australia|,2,1,129925,54,1942,14,Australia,,387130;642885,
129565|54|2024|223|United States|Gold,2,1,129565,54,2024,223,United States,Gold,387131;642886,
69143|28|2199|80|East Germany|,2,1,69143,28,2199,80,East Germany,,387150;642903,
18645|41|2019|78|Great Britain|,2,1,18645,41,2019,78,Great Britain,,387154;642907,EV500015
61679|38|2243|14|Australia|,2,1,61679,38,2243,14,Australia,,387157;642909,
131204|54|2018|78|Great Britain|,2,1,131204,54,2018,78,Great Britain,,387161;642913,
14396|14|1974|157|New Zealand|,2,1,14396,14,1974,157,New Zealand,,387162;642914,
68551|16|1928|78|Great Britain|,2,1,68551,16,1928,78,Great Britain,,387165;642917,
9223|41|1986|38|Canada|,2,1,9223,41,1986,38,Canada,,387168;642920,
2057|38|2162|167|Poland|,2,1,2057,38,2162,167,Poland,,387178;642927,
156715|41|2090|167|Poland|,2,1,156715,41,2090,167,Poland,,387180;642929,
89665|43|2031|78|Great Britain|,2,1,89665,43,2031,78,Great Britain,,387181;642930,
46683|36|2248|78|Great Britain|,2,1,46683,36,2248,78,Great Britain,,387183;642932,
104442|45|2003|140|Malta|,2,1,104442,45,2003,140,Malta,,387185;642934,
14397|10|2189|197|Switzerland|,2,1,14397,10,2189,197,Switzerland,,387190;642935,
72002|43|2049|197|Switzerland|,2,1,72002,43,2049,197,Switzerland,,387191;642936,
63851|38|2167|8|Antigua and Barbuda|,2,1,63851,38,2167,8,Antigua and Barbuda,,387193;642938,
89574|43|2176|10|Argentina|,2,1,89574,43,2176,10,Argentina,,387196;642941,
10340|34|2134|155|Norway|,2,1,10340,34,2134,155,Norway,,387199;642943,
70431|32|2003|90|Guyana|,2,1,70431,32,2003,90,Guyana,,387200;642944,
46919|28|1983|78|Great Britain|,2,1,46919,28,1983,78,Great Britain,,387206;642950,
68552|10|2003|78|Great Britain|,2,1,68552,10,2003,78,Great Britain,,387209;642953,
64900|38|2003|26|Belize|,2,1,64900,38,2003,26,Belize,,387212;642956,
19000|32|1944|96|India|,2,1,19000,32,1944,96,India,,387215;642959,EV500065
130375|54|2019|38|Canada|,2,1,130375,54,2019,38,Canada,,387218;642961,EV500015
156718|8|1977|15|Austria|,2,1,156718,8,1977,15,Austria,,387219;642962,
41995|38|2001|78|Great Britain|,2,1,41995,38,2001,78,Great Britain,,387220;642963,
33516|38|2207|38|Canada|Bronze,2,1,33516,38,2207,38,Canada,Bronze,387224;642966,
70432|41|2042|90|Guyana|,2,1,70432,41,2042,90,Guyana,,387228;642970,
575|34|2162|78|Great Britain|,2,1,575,34,2162,78,Great Britain,,387229;642971,
156719|22|2189|21|Belgium|,2,1,156719,22,2189,21,Belgium,,387234;642976,
17556|28|2019|21|Belgium|,2,1,17556,28,2019,21,Belgium,,387235;642977,EV500015
90702|43|1987|73|France|,2,1,90702,43,1987,73,France,,387245;642978,EV500096
89470|43|1984|83|Germany|,2,1,89470,43,1984,83,Germany,,387249;642982,
